section_no,section_id,section_code,section_name,section_mandatory,field_position,field_id,field_name,label,description,required,data_type,source,partner_scope,seo_relevant,schema_relevant,compliance_relevant,accessibility_relevant,translation_relevant,ai_generated,editable,validation_rule,default_value,status,version,updated_at
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,1,AIQ_001,ai_quality_record_id,Ai Quality Record Id,Governance-ID,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,2,AIQ_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,3,AIQ_003,ai_generated,Ai Generated,AI-Inhalt,YES,Boolean,Content Engine,ALL,False,False,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,4,AIQ_004,ai_model,Ai Model,Modell,CONDITIONAL,String,Content Engine,ALL,False,False,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,5,AIQ_005,prompt_id,Prompt Id,Prompt-ID,CONDITIONAL,String,Prompt Registry,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,6,AIQ_006,prompt_version,Prompt Version,Prompt-Version,CONDITIONAL,String,Prompt Registry,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,7,AIQ_007,generation_id,Generation Id,Generierungs-ID,CONDITIONAL,String,Content Engine,ALL,False,False,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,8,AIQ_008,source_grounded,Source Grounded,Quellengebunden,YES,Boolean,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,9,AIQ_009,source_ids,Source Ids,Quellen,CONDITIONAL,JSON,Source Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,10,AIQ_010,factual_claims,Factual Claims,Faktenbehauptungen,YES,JSON,Content Engine,ALL,False,False,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,11,AIQ_011,unsupported_claims_count,Unsupported Claims Count,Unbelegte Aussagen,YES,Integer,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,12,AIQ_012,hallucination_risk,Hallucination Risk,"LOW, MEDIUM oder HIGH",YES,Enum,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,13,AIQ_013,prohibited_terms_found,Prohibited Terms Found,Verbotsbegriffe,YES,JSON,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,14,AIQ_014,duplicate_content_score,Duplicate Content Score,Duplikatwert,YES,Decimal,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,15,AIQ_015,readability_score,Readability Score,Lesbarkeit,YES,Decimal,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,16,AIQ_016,tone_validation,Tone Validation,"VALID, REVIEW oder ERROR",YES,Enum,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,17,AIQ_017,human_review_required,Human Review Required,Prüfung nötig,YES,Boolean,Governance,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,18,AIQ_018,human_review_status,Human Review Status,"PENDING, APPROVED oder REJECTED",YES,Enum,Redaktion,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,19,AIQ_019,quality_status,Quality Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
27,MLP_SECTION_27,AIQ,Content-Qualität & AI-Governance,True,20,AIQ_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,1,PUB_001,publication_record_id,Publication Record Id,Veröffentlichungs-ID,YES,String,System,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,2,PUB_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,3,PUB_003,workflow_status,Workflow Status,"DRAFT, REVIEW, APPROVED oder PUBLISHED",YES,Enum,Workflow Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,4,PUB_004,content_status,Content Status,Inhaltsstatus,YES,Enum,Content Engine,ALL,False,False,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,5,PUB_005,seo_status,Seo Status,SEO-Status,YES,Enum,SEO Engine,ALL,False,False,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,6,PUB_006,compliance_status,Compliance Status,Compliance-Status,YES,Enum,Compliance Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,7,PUB_007,accessibility_status,Accessibility Status,Accessibility-Status,YES,Enum,Accessibility Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,8,PUB_008,performance_status,Performance Status,Performance-Status,YES,Enum,Performance Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,9,PUB_009,schema_status,Schema Status,Schema-Status,YES,Enum,Schema Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,10,PUB_010,link_status,Link Status,Linkstatus,YES,Enum,Link Monitor,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,11,PUB_011,reviewer_id,Reviewer Id,Prüfer,CONDITIONAL,String,Redaktion,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,12,PUB_012,approved_by,Approved By,Freigeber,CONDITIONAL,String,Workflow Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,13,PUB_013,approved_at,Approved At,Freigabezeit,CONDITIONAL,Datetime,Workflow Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,14,PUB_014,scheduled_publish_at,Scheduled Publish At,Planung,NO,Datetime,Publisher,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,15,PUB_015,published_at,Published At,Veröffentlichung,NO,Datetime,Publisher,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,16,PUB_016,publication_target,Publication Target,Cloud Run oder Blogger,YES,Enum,Publisher,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,17,PUB_017,publication_url,Publication Url,Öffentliche URL,NO,URL,Publisher,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,18,PUB_018,publication_result,Publication Result,Ergebnis,NO,JSON,Publisher,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,19,PUB_019,blocking_errors,Blocking Errors,Blockierende Fehler,YES,JSON,Quality Engine,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
28,MLP_SECTION_28,PUB,Veröffentlichung & Workflow,True,20,PUB_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,1,VER_001,version_record_id,Version Record Id,Versions-ID,YES,String,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,2,VER_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,3,VER_003,version_number,Version Number,Versionsnummer,YES,String,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,4,VER_004,previous_version,Previous Version,Vorgänger,NO,String,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,5,VER_005,change_type,Change Type,"CREATE, UPDATE, FIX oder ROLLBACK",YES,Enum,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,6,VER_006,changed_fields,Changed Fields,Geänderte Felder,YES,JSON,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,7,VER_007,previous_values,Previous Values,Alte Werte,NO,JSON,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,8,VER_008,new_values,New Values,Neue Werte,NO,JSON,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,9,VER_009,change_reason,Change Reason,Begründung,YES,Text,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,10,VER_010,changed_by,Changed By,Benutzer oder Engine,YES,String,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,11,VER_011,changed_at,Changed At,Zeitpunkt,YES,Datetime,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,12,VER_012,source_commit,Source Commit,Commit,NO,String,GitHub,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,13,VER_013,source_run_id,Source Run Id,Lauf-ID,NO,String,Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,14,VER_014,prompt_version,Prompt Version,Prompt-Version,NO,String,Prompt Registry,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,15,VER_015,compliance_version,Compliance Version,Regelversion,YES,String,Compliance Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,16,VER_016,rollback_available,Rollback Available,Rollback möglich,YES,Boolean,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,17,VER_017,rollback_target,Rollback Target,Zielversion,NO,String,Version Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,18,VER_018,snapshot_location,Snapshot Location,Snapshot,YES,String,Drive,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,19,VER_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
29,MLP_SECTION_29,VER,Versionierung & Änderungsverlauf,True,20,VER_020,status,Status,"ACTIVE, ARCHIVED oder INVALID",YES,Enum,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,1,LIFE_001,lifecycle_record_id,Lifecycle Record Id,Lifecycle-ID,YES,String,System,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,2,LIFE_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,3,LIFE_003,lifecycle_status,Lifecycle Status,"ACTIVE, EXPIRING oder ARCHIVED",YES,Enum,Lifecycle Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,4,LIFE_004,activation_date,Activation Date,Aktivierung,YES,Date,System,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,5,LIFE_005,expiration_date,Expiration Date,Ablaufdatum,NO,Date,Product Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,6,LIFE_006,review_due_date,Review Due Date,Nächste Prüfung,YES,Date,Quality Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,7,LIFE_007,deactivation_reason,Deactivation Reason,Grund,NO,Text,System,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,8,LIFE_008,product_discontinued,Product Discontinued,Produkt eingestellt,YES,Boolean,Product Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,9,LIFE_009,partner_inactive,Partner Inactive,Partner inaktiv,YES,Boolean,Partner Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,10,LIFE_010,affiliate_link_inactive,Affiliate Link Inactive,Link inaktiv,YES,Boolean,Link Monitor,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,11,LIFE_011,replacement_page_id,Replacement Page Id,Ersatzseite,NO,String,Lifecycle Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,12,LIFE_012,redirect_required,Redirect Required,Weiterleitung,YES,Boolean,SEO Engine,ALL,True,False,False,False,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,13,LIFE_013,redirect_type,Redirect Type,"301, 302 oder 410",NO,Enum,SEO Engine,ALL,True,False,False,False,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,14,LIFE_014,redirect_target_url,Redirect Target Url,Ziel,NO,URL,SEO Engine,ALL,True,False,False,False,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,15,LIFE_015,remove_from_sitemap,Remove From Sitemap,Sitemap-Entfernung,YES,Boolean,SEO Engine,ALL,True,False,False,False,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,16,LIFE_016,robots_index,Robots Index,Indexierung,YES,Boolean,SEO Engine,ALL,True,False,False,False,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,17,LIFE_017,archive_snapshot_path,Archive Snapshot Path,Archivkopie,YES,String,Drive,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,18,LIFE_018,archived_at,Archived At,Archivzeitpunkt,NO,Datetime,Lifecycle Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,19,LIFE_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
30,MLP_SECTION_30,LIFE,Archivierung & Lifecycle,True,20,LIFE_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,1,QA_001,qa_record_id,Qa Record Id,QA-ID,YES,String,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,2,QA_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,3,QA_003,required_fields_complete,Required Fields Complete,Pflichtfelder vollständig,YES,Boolean,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,4,QA_004,factual_validation_passed,Factual Validation Passed,Faktenprüfung,YES,Boolean,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,5,QA_005,source_validation_passed,Source Validation Passed,Quellenprüfung,YES,Boolean,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,6,QA_006,compliance_validation_passed,Compliance Validation Passed,Compliance,YES,Boolean,Compliance Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,7,QA_007,seo_validation_passed,Seo Validation Passed,SEO,YES,Boolean,SEO Engine,ALL,True,False,True,True,False,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,8,QA_008,schema_validation_passed,Schema Validation Passed,Schema,YES,Boolean,Schema Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,9,QA_009,accessibility_validation_passed,Accessibility Validation Passed,Accessibility,YES,Boolean,Accessibility Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,10,QA_010,performance_validation_passed,Performance Validation Passed,Performance,YES,Boolean,Performance Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,11,QA_011,link_validation_passed,Link Validation Passed,Links,YES,Boolean,Link Monitor,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,12,QA_012,media_validation_passed,Media Validation Passed,Medien,YES,Boolean,Media Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,13,QA_013,tracking_validation_passed,Tracking Validation Passed,Tracking,YES,Boolean,Tracking Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,14,QA_014,duplicate_validation_passed,Duplicate Validation Passed,Duplikate,YES,Boolean,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,15,QA_015,prohibited_terms_passed,Prohibited Terms Passed,Verbotsbegriffe,YES,Boolean,Compliance Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,16,QA_016,warning_count,Warning Count,Warnungen,YES,Integer,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,17,QA_017,error_count,Error Count,Fehler,YES,Integer,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,18,QA_018,release_decision,Release Decision,"APPROVED, BLOCKED oder REVIEW",YES,Enum,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,19,QA_019,reviewed_at,Reviewed At,Prüfzeitpunkt,YES,Datetime,Quality Engine,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
31,MLP_SECTION_31,QA,Qualitätsprüfung & Freigabe,True,20,QA_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,False,True,True,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,1,SYS_001,system_record_id,System Record Id,System-ID,YES,String,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,2,SYS_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,3,SYS_003,project_name,Project Name,Projektname,YES,String,Config,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,4,SYS_004,project_id,Project Id,Cloud-Projekt,YES,String,Config,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,5,SYS_005,environment,Environment,"DEVELOPMENT, STAGING oder PRODUCTION",YES,Enum,Deployment,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,6,SYS_006,repository,Repository,Repository,YES,String,GitHub,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,7,SYS_007,branch,Branch,Branch,YES,String,GitHub,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
32,MLP_SECTION_32,SYS,System-Metadaten & Deployment,True,8,SYS_008,commit_sha,Commit Sha,Commit,CONDITIONAL,String,GitHub,ALL,False,False,False,False,False,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
